event_id,customer_id,event_date,event_type,points_change,points_balance,tier,campaign_id,description
LOY00013093,CUST000581,2023-05-26,Points Redeemed,-126,-278,Silver,,Event: Points Redeemed
LOY00013643,CUST000581,2023-12-31,Points Redeemed,-598,-876,Gold,,Event: Points Redeemed
LOY00006752,CUST000581,2024-07-15,Points Earned,488,-388,Silver,CAMP003,Event: Points Earned
LOY00007366,CUST000581,2024-10-18,Points Redeemed,-743,-1131,Silver,,Event: Points Redeemed
LOY00009605,CUST000581,2024-11-21,Points Earned,67,-1064,Bronze,,Event: Points Earned
LOY00007205,CUST000582,2022-10-31,Points Earned,436,436,Gold,,Event: Points Earned
LOY00012907,CUST000582,2023-02-22,Points Redeemed,-768,-332,Bronze,,Event: Points Redeemed
LOY00000434,CUST000582,2023-04-11,Points Earned,190,-142,Bronze,,Event: Points Earned
LOY00005818,CUST000582,2023-05-13,Points Earned,10,-132,Gold,,Event: Points Earned
LOY00013558,CUST000583,2022-03-23,Points Earned,257,257,Bronze,CAMP006,Event: Points Earned
LOY00005495,CUST000583,2024-02-06,Points Redeemed,-530,-273,Silver,,Event: Points Redeemed
LOY00002931,CUST000583,2024-08-23,Points Earned,467,194,Silver,,Event: Points Earned
LOY00010090,CUST000583,2024-09-27,Points Earned,126,320,Gold,,Event: Points Earned
LOY00012815,CUST000584,2023-01-01,Points Earned,429,429,Silver,,Event: Points Earned
LOY00006494,CUST000586,2022-09-28,Bonus Points,232,232,Silver,CAMP013,Event: Bonus Points
LOY00008415,CUST000586,2023-02-17,Points Earned,370,602,Bronze,CAMP016,Event: Points Earned
LOY00005333,CUST000586,2024-07-03,Points Redeemed,-818,-216,Gold,CAMP013,Event: Points Redeemed
LOY00007834,CUST000586,2024-12-01,Tier Upgraded,0,-216,Bronze,,Event: Tier Upgraded
LOY00000209,CUST000587,2022-06-12,Points Redeemed,-399,-399,Bronze,CAMP015,Event: Points Redeemed
LOY00009137,CUST000587,2023-02-03,Points Earned,377,-22,Gold,CAMP003,Event: Points Earned
LOY00012050,CUST000587,2023-02-17,Referral Bonus,147,125,Gold,CAMP003,Event: Referral Bonus
LOY00010370,CUST000587,2023-04-09,Bonus Points,198,323,Silver,CAMP016,Event: Bonus Points
LOY00010669,CUST000587,2023-12-05,Points Earned,224,547,Bronze,CAMP017,Event: Points Earned
LOY00009476,CUST000587,2024-03-10,Welcome Bonus,279,826,Bronze,,Event: Welcome Bonus
LOY00012703,CUST000588,2022-10-28,Points Redeemed,-773,-773,Bronze,,Event: Points Redeemed
LOY00005983,CUST000588,2023-03-01,Points Earned,113,-660,Gold,CAMP014,Event: Points Earned
LOY00010104,CUST000588,2023-05-03,Points Redeemed,-597,-1257,Silver,,Event: Points Redeemed
LOY00002801,CUST000588,2023-08-18,Tier Upgraded,0,-1257,Gold,,Event: Tier Upgraded
LOY00002490,CUST000588,2023-12-06,Points Earned,302,-955,Silver,CAMP008,Event: Points Earned
LOY00012522,CUST000588,2023-12-18,Points Redeemed,-865,-1820,Gold,CAMP001,Event: Points Redeemed
LOY00001353,CUST000588,2024-11-23,Points Earned,326,-1494,Bronze,,Event: Points Earned
LOY00008326,CUST000589,2022-04-29,Points Earned,153,153,Silver,,Event: Points Earned
LOY00011702,CUST000589,2024-06-08,Points Redeemed,-962,-809,Bronze,,Event: Points Redeemed
LOY00011877,CUST000589,2024-07-03,Points Earned,357,-452,Bronze,CAMP016,Event: Points Earned
LOY00001697,CUST000590,2023-11-22,Points Redeemed,-914,-914,Silver,,Event: Points Redeemed
LOY00002338,CUST000591,2022-01-28,Points Earned,260,260,Platinum,CAMP017,Event: Points Earned
LOY00001491,CUST000591,2022-08-21,Birthday Bonus,91,351,Bronze,CAMP005,Event: Birthday Bonus
LOY00012360,CUST000591,2024-03-10,Points Redeemed,-568,-217,Gold,,Event: Points Redeemed
LOY00010160,CUST000591,2024-04-03,Points Earned,133,-84,Platinum,,Event: Points Earned
LOY00009918,CUST000591,2024-07-08,Points Redeemed,-294,-378,Bronze,,Event: Points Redeemed
LOY00002576,CUST000592,2024-07-23,Points Redeemed,-933,-933,Silver,CAMP003,Event: Points Redeemed
LOY00013080,CUST000592,2024-08-28,Points Redeemed,-601,-1534,Silver,,Event: Points Redeemed
LOY00014226,CUST000593,2023-06-25,Points Earned,207,207,Bronze,CAMP003,Event: Points Earned
LOY00002560,CUST000593,2023-12-06,Points Earned,114,321,Platinum,,Event: Points Earned
LOY00005918,CUST000593,2024-05-15,Bonus Points,391,712,Bronze,CAMP016,Event: Bonus Points
LOY00007077,CUST000594,2023-09-30,Points Redeemed,-437,-437,Gold,CAMP017,Event: Points Redeemed
LOY00001335,CUST000594,2023-10-08,Points Earned,405,-32,Bronze,CAMP011,Event: Points Earned
LOY00014590,CUST000594,2023-10-30,Points Redeemed,-353,-385,Bronze,,Event: Points Redeemed
LOY00006621,CUST000594,2024-06-25,Points Earned,344,-41,Silver,CAMP011,Event: Points Earned
LOY00013509,CUST000595,2023-06-17,Points Redeemed,-196,-196,Bronze,CAMP001,Event: Points Redeemed
LOY00007359,CUST000596,2022-05-13,Points Redeemed,-591,-591,Bronze,CAMP009,Event: Points Redeemed
LOY00014715,CUST000596,2024-10-22,Points Earned,102,-489,Gold,CAMP009,Event: Points Earned
LOY00001257,CUST000596,2024-12-09,Points Earned,114,-375,Bronze,CAMP018,Event: Points Earned
LOY00010534,CUST000597,2023-09-16,Points Earned,400,400,Bronze,,Event: Points Earned
LOY00005824,CUST000597,2024-01-28,Referral Bonus,45,445,Bronze,CAMP005,Event: Referral Bonus
LOY00013683,CUST000597,2024-10-21,Points Earned,54,499,Gold,CAMP020,Event: Points Earned
LOY00000412,CUST000598,2023-02-27,Tier Upgraded,0,0,Silver,,Event: Tier Upgraded
LOY00009445,CUST000598,2024-06-11,Points Earned,253,253,Silver,CAMP017,Event: Points Earned
LOY00008052,CUST000599,2023-12-05,Points Earned,172,172,Silver,,Event: Points Earned
LOY00003457,CUST000599,2024-01-18,Points Redeemed,-827,-655,Gold,,Event: Points Redeemed
LOY00001304,CUST000600,2022-09-24,Points Earned,380,380,Silver,,Event: Points Earned
LOY00013800,CUST000600,2024-08-15,Points Earned,67,447,Silver,CAMP016,Event: Points Earned
LOY00008216,CUST000600,2024-12-18,Birthday Bonus,484,931,Bronze,,Event: Birthday Bonus
LOY00011893,CUST000601,2022-04-11,Points Earned,165,165,Gold,CAMP004,Event: Points Earned
LOY00014182,CUST000601,2022-05-18,Points Earned,284,449,Silver,,Event: Points Earned
LOY00003688,CUST000601,2022-12-19,Points Redeemed,-437,12,Bronze,CAMP005,Event: Points Redeemed
LOY00011301,CUST000601,2023-02-08,Points Redeemed,-287,-275,Bronze,CAMP001,Event: Points Redeemed
LOY00006999,CUST000601,2023-06-22,Points Earned,351,76,Gold,CAMP019,Event: Points Earned
LOY00012135,CUST000601,2023-08-11,Birthday Bonus,215,291,Silver,,Event: Birthday Bonus
LOY00009974,CUST000601,2024-05-08,Points Redeemed,-571,-280,Silver,,Event: Points Redeemed
LOY00009753,CUST000602,2022-03-26,Bonus Points,59,59,Bronze,CAMP019,Event: Bonus Points
LOY00006593,CUST000602,2022-08-28,Points Earned,288,347,Silver,,Event: Points Earned
LOY00002227,CUST000602,2023-07-07,Points Earned,305,652,Bronze,,Event: Points Earned
LOY00003833,CUST000603,2023-09-18,Points Earned,34,34,Bronze,CAMP006,Event: Points Earned
LOY00004151,CUST000603,2024-04-04,Points Earned,497,531,Bronze,,Event: Points Earned
LOY00007482,CUST000604,2022-02-28,Welcome Bonus,233,233,Silver,CAMP002,Event: Welcome Bonus
LOY00004650,CUST000604,2024-07-23,Welcome Bonus,280,513,Bronze,CAMP003,Event: Welcome Bonus
LOY00000140,CUST000605,2022-09-12,Points Earned,480,480,Bronze,,Event: Points Earned
LOY00013420,CUST000605,2023-05-05,Bonus Points,232,712,Silver,CAMP007,Event: Bonus Points
LOY00008275,CUST000606,2022-07-25,Referral Bonus,243,243,Silver,CAMP001,Event: Referral Bonus
LOY00009151,CUST000606,2024-12-28,Points Redeemed,-408,-165,Silver,,Event: Points Redeemed
LOY00004270,CUST000607,2023-09-19,Points Earned,64,64,Silver,CAMP016,Event: Points Earned
LOY00008627,CUST000607,2024-07-19,Points Redeemed,-320,-256,Silver,CAMP016,Event: Points Redeemed
LOY00011653,CUST000608,2022-02-09,Points Earned,419,419,Silver,CAMP007,Event: Points Earned
LOY00006779,CUST000609,2024-04-08,Referral Bonus,352,352,Gold,,Event: Referral Bonus
LOY00004722,CUST000610,2022-10-12,Points Redeemed,-336,-336,Gold,CAMP009,Event: Points Redeemed
LOY00012780,CUST000610,2023-12-02,Bonus Points,240,-96,Gold,,Event: Bonus Points
LOY00003105,CUST000611,2022-02-04,Points Earned,450,450,Silver,,Event: Points Earned
LOY00001238,CUST000611,2022-04-18,Points Redeemed,-928,-478,Silver,,Event: Points Redeemed
LOY00003993,CUST000611,2023-02-15,Points Earned,100,-378,Platinum,CAMP020,Event: Points Earned
LOY00002918,CUST000611,2023-07-01,Points Redeemed,-450,-828,Bronze,CAMP006,Event: Points Redeemed
LOY00002874,CUST000613,2022-06-12,Points Earned,37,37,Bronze,CAMP015,Event: Points Earned
LOY00011421,CUST000614,2022-06-15,Points Redeemed,-284,-284,Silver,CAMP020,Event: Points Redeemed
LOY00011309,CUST000614,2022-07-29,Points Earned,369,85,Bronze,,Event: Points Earned
LOY00014474,CUST000614,2022-08-13,Points Earned,207,292,Silver,CAMP020,Event: Points Earned
LOY00001967,CUST000614,2023-05-31,Bonus Points,424,716,Silver,CAMP013,Event: Bonus Points
LOY00002837,CUST000614,2024-10-01,Points Earned,284,1000,Bronze,,Event: Points Earned
LOY00011201,CUST000615,2022-04-28,Points Earned,347,347,Silver,CAMP005,Event: Points Earned
LOY00013834,CUST000615,2024-03-08,Points Redeemed,-468,-121,Gold,,Event: Points Redeemed
LOY00004706,CUST000615,2024-04-22,Points Earned,204,83,Gold,,Event: Points Earned
LOY00006408,CUST000615,2024-10-28,Points Earned,298,381,Bronze,,Event: Points Earned
LOY00014593,CUST000616,2023-02-22,Points Earned,379,379,Bronze,CAMP003,Event: Points Earned
LOY00002864,CUST000616,2023-05-15,Points Redeemed,-390,-11,Bronze,,Event: Points Redeemed
LOY00013145,CUST000616,2023-10-15,Birthday Bonus,239,228,Silver,CAMP019,Event: Birthday Bonus
LOY00001869,CUST000616,2024-03-21,Points Redeemed,-117,111,Gold,CAMP001,Event: Points Redeemed
LOY00004029,CUST000616,2024-12-31,Points Earned,452,563,Bronze,,Event: Points Earned
LOY00005251,CUST000619,2023-01-09,Bonus Points,426,426,Bronze,,Event: Bonus Points
LOY00002004,CUST000619,2023-04-18,Points Earned,416,842,Bronze,CAMP005,Event: Points Earned
LOY00012554,CUST000619,2024-05-13,Points Earned,197,1039,Gold,CAMP010,Event: Points Earned
LOY00005590,CUST000620,2024-05-27,Points Earned,365,365,Bronze,CAMP011,Event: Points Earned
LOY00010536,CUST000621,2022-09-19,Referral Bonus,112,112,Bronze,CAMP020,Event: Referral Bonus
LOY00010193,CUST000621,2023-01-15,Points Earned,48,160,Bronze,CAMP013,Event: Points Earned
LOY00003604,CUST000621,2023-04-07,Points Earned,497,657,Gold,,Event: Points Earned
LOY00006720,CUST000621,2023-05-05,Bonus Points,277,934,Bronze,,Event: Bonus Points
LOY00010203,CUST000621,2024-07-17,Points Redeemed,-248,686,Platinum,CAMP004,Event: Points Redeemed
LOY00008850,CUST000622,2022-01-18,Points Earned,13,13,Silver,CAMP019,Event: Points Earned
LOY00012772,CUST000623,2022-01-09,Points Earned,94,94,Gold,,Event: Points Earned
LOY00006219,CUST000623,2022-03-13,Points Earned,118,212,Bronze,,Event: Points Earned
LOY00012042,CUST000623,2023-08-20,Points Redeemed,-292,-80,Silver,CAMP012,Event: Points Redeemed
LOY00005881,CUST000624,2022-03-17,Bonus Points,453,453,Platinum,CAMP004,Event: Bonus Points
LOY00009155,CUST000624,2022-03-31,Tier Upgraded,0,453,Gold,CAMP001,Event: Tier Upgraded
LOY00001766,CUST000624,2023-11-22,Bonus Points,463,916,Silver,CAMP017,Event: Bonus Points
LOY00009382,CUST000625,2024-10-11,Bonus Points,112,112,Bronze,CAMP012,Event: Bonus Points
LOY00004487,CUST000626,2023-06-19,Bonus Points,276,276,Bronze,CAMP004,Event: Bonus Points
LOY00009780,CUST000626,2024-08-18,Birthday Bonus,244,520,Silver,CAMP002,Event: Birthday Bonus
LOY00001914,CUST000626,2024-11-17,Bonus Points,306,826,Bronze,,Event: Bonus Points
LOY00003191,CUST000627,2022-10-20,Points Redeemed,-56,-56,Silver,CAMP001,Event: Points Redeemed
LOY00011830,CUST000627,2022-10-28,Points Earned,243,187,Silver,,Event: Points Earned
LOY00001389,CUST000627,2024-04-16,Birthday Bonus,394,581,Bronze,,Event: Birthday Bonus
LOY00009794,CUST000628,2023-02-13,Points Earned,203,203,Gold,,Event: Points Earned
LOY00004621,CUST000628,2023-03-16,Points Earned,116,319,Silver,,Event: Points Earned
LOY00014419,CUST000628,2023-05-20,Points Earned,25,344,Silver,,Event: Points Earned
LOY00010522,CUST000629,2022-12-31,Tier Upgraded,0,0,Gold,CAMP011,Event: Tier Upgraded
LOY00002446,CUST000629,2023-03-06,Welcome Bonus,271,271,Gold,CAMP020,Event: Welcome Bonus
LOY00002598,CUST000629,2023-06-16,Tier Upgraded,0,271,Gold,,Event: Tier Upgraded
LOY00010050,CUST000629,2024-11-24,Welcome Bonus,451,722,Gold,CAMP002,Event: Welcome Bonus
LOY00006705,CUST000630,2023-06-18,Points Redeemed,-535,-535,Silver,CAMP015,Event: Points Redeemed
LOY00004397,CUST000630,2023-11-10,Birthday Bonus,221,-314,Bronze,CAMP014,Event: Birthday Bonus
LOY00011291,CUST000630,2024-01-03,Tier Upgraded,0,-314,Bronze,CAMP016,Event: Tier Upgraded
LOY00002993,CUST000631,2023-08-28,Birthday Bonus,110,110,Silver,CAMP015,Event: Birthday Bonus
LOY00002188,CUST000631,2024-08-27,Tier Downgraded,0,110,Silver,CAMP020,Event: Tier Downgraded
LOY00004629,CUST000632,2022-05-18,Points Earned,279,279,Silver,,Event: Points Earned
LOY00009797,CUST000632,2023-08-28,Points Earned,255,534,Gold,,Event: Points Earned
LOY00004696,CUST000632,2023-12-28,Points Earned,123,657,Bronze,CAMP009,Event: Points Earned
LOY00014363,CUST000633,2022-01-19,Points Redeemed,-726,-726,Bronze,CAMP009,Event: Points Redeemed
LOY00001573,CUST000633,2022-06-02,Points Redeemed,-850,-1576,Bronze,CAMP006,Event: Points Redeemed
LOY00006326,CUST000634,2023-02-21,Points Earned,237,237,Bronze,,Event: Points Earned
LOY00003177,CUST000634,2024-07-05,Bonus Points,65,302,Bronze,,Event: Bonus Points
LOY00004303,CUST000634,2024-08-05,Birthday Bonus,378,680,Gold,CAMP008,Event: Birthday Bonus
LOY00007080,CUST000635,2022-09-09,Points Earned,309,309,Silver,CAMP015,Event: Points Earned
LOY00006753,CUST000636,2022-09-04,Points Earned,110,110,Bronze,,Event: Points Earned
LOY00009082,CUST000636,2023-10-12,Points Earned,278,388,Silver,,Event: Points Earned
LOY00002896,CUST000636,2024-07-08,Points Earned,390,778,Silver,CAMP017,Event: Points Earned
LOY00004119,CUST000637,2022-02-07,Referral Bonus,461,461,Silver,CAMP009,Event: Referral Bonus
LOY00011927,CUST000637,2024-08-23,Bonus Points,242,703,Bronze,CAMP001,Event: Bonus Points
LOY00010220,CUST000638,2022-04-19,Referral Bonus,337,337,Bronze,,Event: Referral Bonus
LOY00012373,CUST000638,2022-08-23,Points Earned,106,443,Gold,CAMP002,Event: Points Earned
LOY00001175,CUST000638,2023-08-14,Points Earned,108,551,Silver,,Event: Points Earned
LOY00009619,CUST000638,2023-11-27,Points Earned,132,683,Bronze,,Event: Points Earned
LOY00001314,CUST000638,2024-10-07,Points Earned,119,802,Gold,CAMP003,Event: Points Earned
LOY00012924,CUST000638,2024-11-02,Points Redeemed,-70,732,Silver,,Event: Points Redeemed
LOY00004335,CUST000639,2022-07-09,Welcome Bonus,299,299,Bronze,CAMP001,Event: Welcome Bonus
LOY00002148,CUST000639,2022-09-10,Birthday Bonus,50,349,Gold,,Event: Birthday Bonus
LOY00002818,CUST000639,2023-09-03,Points Earned,54,403,Gold,,Event: Points Earned
LOY00009944,CUST000640,2023-05-12,Points Earned,197,197,Gold,,Event: Points Earned
LOY00011910,CUST000640,2023-05-29,Referral Bonus,176,373,Bronze,,Event: Referral Bonus
LOY00013734,CUST000640,2023-09-09,Points Redeemed,-891,-518,Silver,,Event: Points Redeemed
LOY00006607,CUST000641,2022-05-08,Points Earned,426,426,Gold,CAMP014,Event: Points Earned
LOY00000396,CUST000641,2022-11-17,Bonus Points,488,914,Bronze,,Event: Bonus Points
LOY00003078,CUST000641,2024-12-24,Points Redeemed,-786,128,Silver,,Event: Points Redeemed
LOY00009494,CUST000642,2023-04-10,Points Earned,315,315,Bronze,CAMP008,Event: Points Earned
LOY00009149,CUST000643,2022-02-28,Tier Upgraded,0,0,Gold,CAMP006,Event: Tier Upgraded
LOY00011167,CUST000643,2022-06-22,Points Earned,307,307,Silver,CAMP009,Event: Points Earned
LOY00012324,CUST000643,2022-10-13,Points Redeemed,-161,146,Silver,,Event: Points Redeemed
LOY00008701,CUST000643,2024-04-16,Points Earned,265,411,Gold,,Event: Points Earned
LOY00001294,CUST000644,2022-02-03,Bonus Points,155,155,Gold,,Event: Bonus Points
LOY00012830,CUST000644,2022-12-29,Welcome Bonus,496,651,Silver,CAMP014,Event: Welcome Bonus
LOY00000424,CUST000644,2023-05-09,Points Earned,284,935,Bronze,CAMP005,Event: Points Earned
LOY00002967,CUST000645,2022-04-17,Points Redeemed,-664,-664,Gold,CAMP002,Event: Points Redeemed
LOY00014361,CUST000645,2022-11-10,Points Earned,142,-522,Gold,,Event: Points Earned
LOY00002657,CUST000645,2023-01-02,Points Earned,429,-93,Silver,CAMP018,Event: Points Earned
LOY00011572,CUST000645,2023-02-10,Points Earned,62,-31,Gold,,Event: Points Earned
LOY00008715,CUST000646,2024-04-07,Welcome Bonus,293,293,Silver,,Event: Welcome Bonus
LOY00010867,CUST000647,2022-07-02,Referral Bonus,32,32,Gold,,Event: Referral Bonus
LOY00001750,CUST000647,2023-03-09,Points Redeemed,-215,-183,Bronze,CAMP017,Event: Points Redeemed
LOY00008982,CUST000647,2024-01-11,Bonus Points,184,1,Platinum,,Event: Bonus Points
LOY00013538,CUST000648,2023-03-14,Tier Downgraded,0,0,Gold,,Event: Tier Downgraded
LOY00008248,CUST000648,2024-09-12,Points Redeemed,-137,-137,Bronze,CAMP009,Event: Points Redeemed
LOY00005565,CUST000649,2022-09-24,Points Redeemed,-371,-371,Silver,CAMP007,Event: Points Redeemed
LOY00007577,CUST000649,2023-05-26,Points Earned,437,66,Silver,,Event: Points Earned
LOY00013686,CUST000649,2023-08-06,Bonus Points,79,145,Gold,CAMP019,Event: Bonus Points
LOY00003412,CUST000650,2022-11-11,Points Earned,188,188,Bronze,CAMP017,Event: Points Earned
LOY00006097,CUST000650,2023-03-15,Points Earned,261,449,Silver,CAMP001,Event: Points Earned
LOY00007637,CUST000650,2023-06-19,Bonus Points,88,537,Bronze,CAMP003,Event: Bonus Points
LOY00005515,CUST000651,2023-01-28,Points Redeemed,-750,-750,Gold,,Event: Points Redeemed
LOY00007595,CUST000651,2024-01-25,Points Earned,264,-486,Platinum,,Event: Points Earned
LOY00002172,CUST000651,2024-07-31,Points Earned,278,-208,Gold,CAMP019,Event: Points Earned
LOY00005063,CUST000651,2024-10-12,Bonus Points,253,45,Bronze,,Event: Bonus Points
LOY00012187,CUST000652,2022-03-04,Points Earned,431,431,Silver,CAMP001,Event: Points Earned
LOY00003746,CUST000652,2022-03-23,Points Earned,93,524,Bronze,CAMP014,Event: Points Earned
LOY00005521,CUST000652,2022-09-18,Points Redeemed,-506,18,Bronze,CAMP003,Event: Points Redeemed
LOY00009961,CUST000652,2023-04-23,Points Earned,407,425,Gold,CAMP010,Event: Points Earned
LOY00004276,CUST000652,2024-02-09,Points Redeemed,-64,361,Bronze,CAMP013,Event: Points Redeemed
LOY00006902,CUST000652,2024-09-24,Points Redeemed,-543,-182,Bronze,,Event: Points Redeemed
LOY00008906,CUST000653,2022-03-12,Points Earned,459,459,Silver,,Event: Points Earned
LOY00014439,CUST000653,2022-10-04,Points Earned,182,641,Bronze,,Event: Points Earned
LOY00014867,CUST000653,2024-03-09,Points Earned,180,821,Bronze,,Event: Points Earned
LOY00002223,CUST000653,2024-07-23,Points Earned,76,897,Silver,CAMP004,Event: Points Earned
LOY00003435,CUST000653,2024-12-15,Birthday Bonus,60,957,Silver,,Event: Birthday Bonus
LOY00011056,CUST000654,2022-02-06,Birthday Bonus,266,266,Bronze,CAMP006,Event: Birthday Bonus
LOY00003724,CUST000654,2022-04-29,Birthday Bonus,426,692,Platinum,CAMP020,Event: Birthday Bonus
LOY00014261,CUST000655,2023-10-14,Points Redeemed,-311,-311,Silver,,Event: Points Redeemed
LOY00001868,CUST000655,2024-03-29,Points Earned,77,-234,Bronze,,Event: Points Earned
LOY00008441,CUST000655,2024-08-01,Bonus Points,14,-220,Bronze,CAMP008,Event: Bonus Points
LOY00006888,CUST000656,2022-03-20,Points Earned,431,431,Bronze,CAMP006,Event: Points Earned
LOY00012315,CUST000656,2023-04-14,Points Earned,491,922,Silver,CAMP014,Event: Points Earned
LOY00002146,CUST000656,2023-04-24,Bonus Points,411,1333,Gold,CAMP020,Event: Bonus Points
LOY00001091,CUST000657,2022-04-11,Bonus Points,161,161,Bronze,CAMP007,Event: Bonus Points
LOY00009723,CUST000657,2023-01-03,Points Earned,420,581,Bronze,,Event: Points Earned
